# profile=agv-01 blind run: 1 segment(s) at 637 r/min reference, 1080000 counts per wheel turn
t,dt,phase,segment,tgt_l_m,tgt_r_m,prog_l_m,prog_r_m,cnt_l,cnt_r,n_l,n_r,rpm_l,rpm_r,x_m,y_m,heading_deg,speed_mps,e_mm,has_track,loop_ms
6.9164,0.0200,running,1,1.1883,1.9533,0.9691,1.5936,17530884,20422045,484.1620,791.6367,478,789,0.9580,0.7148,73.4739,0.2487,,0,20.0268
6.9642,0.0474,running,1,1.1883,1.9533,0.9762,1.6055,17544392,20444813,485.3061,791.6367,478,789,0.9607,0.7239,74.0443,0.2487,,0,47.3660
6.9842,0.0200,running,1,1.1883,1.9533,0.9792,1.6105,17550243,20454299,485.0392,791.6367,478,789,0.9618,0.7278,74.2682,0.2487,,0,20.0492
7.0064,0.0227,running,1,1.1883,1.9533,0.9827,1.6160,17556916,20464891,484.2752,791.6367,478,789,0.9630,0.7321,74.5097,0.2487,,0,22.7422
7.0245,0.0176,running,1,1.1883,1.9533,0.9853,1.6205,17561861,20473392,485.0308,791.6367,478,789,0.9639,0.7355,74.7287,0.2487,,0,17.5812
7.0447,0.0202,running,1,1.1883,1.9533,0.9884,1.6255,17567706,20483040,485.1125,791.6367,478,789,0.9650,0.7394,74.9630,0.2487,,0,20.1888
7.0647,0.0201,running,1,1.1883,1.9533,0.9914,1.6305,17573484,20492552,485.1416,791.6367,478,789,0.9660,0.7433,75.1930,0.2487,,0,20.0922
7.0856,0.0205,running,1,1.1883,1.9533,0.9945,1.6357,17579405,20502397,485.3694,791.6367,478,789,0.9670,0.7473,75.4347,0.2487,,0,20.4608
7.1077,0.0229,running,1,1.1883,1.9533,0.9980,1.6412,17586031,20513008,484.8006,791.6367,485,797,0.9682,0.7516,75.6802,0.2487,,0,22.9141
7.1275,0.0201,running,1,1.1883,1.9533,1.0010,1.6461,17591806,20522408,484.6126,791.6367,485,797,0.9691,0.7555,75.9035,0.2487,,0,20.0705
7.1474,0.0201,running,1,1.1883,1.9533,1.0040,1.6511,17597577,20531905,484.6347,791.6367,485,797,0.9701,0.7594,76.1330,0.2487,,0,20.0749
7.1695,0.0201,running,1,1.1883,1.9533,1.0071,1.6562,17603432,20541591,484.7601,791.6367,485,797,0.9711,0.7633,76.3690,0.2487,,0,20.0944
7.1877,0.0201,running,1,1.1883,1.9533,1.0101,1.6611,17609222,20550951,484.4410,791.6367,485,797,0.9720,0.7672,76.5890,0.2487,,0,20.0922
7.2081,0.0200,running,1,1.1883,1.9533,1.0131,1.6662,17614982,20560715,485.0412,791.6367,485,797,0.9729,0.7711,76.8356,0.2487,,0,20.0191
7.2282,0.0202,running,1,1.1883,1.9533,1.0162,1.6712,17620824,20570263,484.9301,791.6367,485,797,0.9738,0.7751,77.0639,0.2487,,0,20.2450
7.2482,0.0200,running,1,1.1883,1.9533,1.0192,1.6762,17626593,20579757,484.9528,791.6367,485,797,0.9747,0.7790,77.2934,0.2487,,0,20.0474
7.2683,0.0200,running,1,1.1883,1.9533,1.0222,1.6811,17632374,20589226,484.8847,791.6367,485,797,0.9756,0.7829,77.5206,0.2487,,0,19.9584
7.2887,0.0202,running,1,1.1883,1.9533,1.0253,1.6862,17638204,20598929,485.1279,791.6367,485,797,0.9765,0.7868,77.7591,0.2487,,0,20.2464
7.3112,0.0228,running,1,1.1883,1.9533,1.0287,1.6919,17644776,20609715,485.0939,791.6367,476,791,0.9774,0.7913,78.0187,0.2487,94,1,22.7572
7.3318,0.0205,running,1,1.1883,1.9533,1.0318,1.6969,17650700,20619396,484.9792,791.6367,476,791,0.9783,0.7953,78.2502,0.2487,93,1,20.5029
7.3517,0.0199,running,1,1.1883,1.9533,1.0348,1.7019,17656461,20628874,484.9961,791.6367,476,791,0.9791,0.7992,78.4791,0.2487,93,1,19.8549
7.3754,0.0233,running,1,1.1883,1.9533,1.0384,1.7078,17663197,20640207,485.5247,791.6367,476,791,0.9800,0.8038,78.7623,0.2487,93,1,23.2636
7.3946,0.0194,running,1,1.1883,1.9533,1.0413,1.7126,17668760,20649350,485.5222,791.6367,476,791,0.9807,0.8076,78.9829,0.2487,92,1,19.4003
7.4146,0.0199,running,1,1.1883,1.9533,1.0443,1.7176,17674577,20658818,485.3322,791.6367,476,791,0.9815,0.8115,79.2078,0.2487,92,1,19.8933
7.4350,0.0204,running,1,1.1883,1.9533,1.0474,1.7226,17680469,20668450,485.2247,791.6367,476,791,0.9823,0.8155,79.4382,0.2487,92,1,20.3593
7.4550,0.0200,running,1,1.1883,1.9533,1.0505,1.7276,17686303,20678004,485.1524,791.6367,476,791,0.9830,0.8195,79.6673,0.2487,91,1,20.0262
7.4775,0.0210,running,1,1.1883,1.9533,1.0537,1.7329,17692428,20688116,485.2416,791.6367,476,791,0.9837,0.8237,79.9129,0.2487,91,1,21.0405
7.4965,0.0199,running,1,1.1883,1.9533,1.0567,1.7379,17698262,20697689,485.2078,791.6367,476,791,0.9844,0.8276,80.1432,0.2487,91,1,19.9157
7.5180,0.0228,running,1,1.1883,1.9533,1.0602,1.7433,17704915,20707966,483.8717,791.6367,483,793,0.9852,0.8320,80.3665,0.2487,90,1,22.7579
7.5381,0.0200,running,1,1.1883,1.9533,1.0633,1.7483,17710747,20717488,483.7411,791.6367,483,793,0.9859,0.8360,80.5938,0.2487,90,1,20.0222
7.5585,0.0202,running,1,1.1883,1.9533,1.0663,1.7533,17716649,20727159,483.6794,791.6367,483,793,0.9865,0.8400,80.8260,0.2487,90,1,20.2437
7.5779,0.0198,running,1,1.1883,1.9533,1.0694,1.7582,17722398,20736411,483.2780,791.6367,483,793,0.9871,0.8439,81.0418,0.2487,89,1,19.8476
7.5985,0.0203,running,1,1.1883,1.9533,1.0725,1.7633,17728368,20746130,483.0870,791.6367,483,793,0.9878,0.8479,81.2727,0.2487,89,1,20.2698
7.6184,0.0200,running,1,1.1883,1.9533,1.0755,1.7683,17734221,20755660,482.9026,791.6367,483,793,0.9884,0.8519,81.4992,0.2487,89,1,20.0260
7.6385,0.0202,running,1,1.1883,1.9533,1.0786,1.7733,17740052,20765203,482.8180,791.6367,483,793,0.9890,0.8559,81.7279,0.2487,89,1,20.1668
7.6590,0.0202,running,1,1.1883,1.9533,1.0817,1.7784,17745959,20774944,482.8816,791.6367,483,793,0.9895,0.8599,81.9641,0.2487,89,1,20.1996
7.6784,0.0198,running,1,1.1883,1.9533,1.0847,1.7832,17751719,20784203,482.4577,791.6367,483,793,0.9901,0.8638,82.1796,0.2487,88,1,19.8425
7.6990,0.0203,running,1,1.1883,1.9533,1.0878,1.7883,17757679,20793904,482.2635,791.6367,483,793,0.9906,0.8679,82.4101,0.2487,88,1,20.2962
7.7209,0.0221,running,1,1.1883,1.9533,1.0912,1.7938,17764102,20804434,482.2070,791.6367,487,792,0.9912,0.8723,82.6631,0.2487,88,1,22.0777
7.7409,0.0200,running,1,1.1883,1.9533,1.0942,1.7988,17769910,20813936,482.1159,791.6367,487,792,0.9917,0.8763,82.8906,0.2487,88,1,20.0234
7.7609,0.0200,running,1,1.1883,1.9533,1.0973,1.8037,17775742,20823382,481.8313,791.6367,487,792,0.9922,0.8803,83.1132,0.2487,88,1,20.0074
7.7809,0.0201,running,1,1.1883,1.9533,1.1004,1.8087,17781615,20832862,481.4789,791.6367,487,792,0.9927,0.8842,83.3354,0.2487,88,1,20.0657
7.8024,0.0202,running,1,1.1883,1.9533,1.1034,1.8138,17787479,20842634,481.7487,791.6367,487,792,0.9931,0.8883,83.5762,0.2487,88,1,20.2220
7.8214,0.0201,running,1,1.1883,1.9533,1.1065,1.8188,17793318,20852205,481.6942,791.6367,487,792,0.9936,0.8923,83.8061,0.2487,87,1,20.0863
7.8414,0.0201,running,1,1.1883,1.9533,1.1095,1.8238,17799078,20861714,481.7772,791.6367,487,792,0.9940,0.8963,84.0370,0.2487,87,1,20.0804
7.8617,0.0202,running,1,1.1883,1.9533,1.1126,1.8288,17804921,20871277,481.6932,791.6367,487,792,0.9944,0.9003,84.2662,0.2487,87,1,20.1721
7.8814,0.0199,running,1,1.1883,1.9533,1.1155,1.8337,17810618,20880628,474.8309,780.4016,487,792,0.9948,0.9042,84.4913,0.2452,87,1,19.9404
7.9042,0.0216,running,1,1.1883,1.9533,1.1188,1.8394,17816858,20891438,464.5801,761.7086,487,792,0.9952,0.9087,84.7728,0.2393,87,1,21.6242
7.9354,0.0314,running,1,1.1883,1.9533,1.1235,1.8469,17825713,20905838,448.6677,736.0706,471,769,0.9957,0.9147,85.1144,0.2312,87,1,31.4480
7.9920,0.0574,running,1,1.1883,1.9533,1.1316,1.8601,17841219,20930985,419.3490,689.0148,471,769,0.9966,0.9253,85.7083,0.2165,87,1,57.3673
8.0138,0.0199,running,1,1.1883,1.9533,1.1343,1.8649,17846465,20940128,409.4976,671.0887,471,769,0.9969,0.9291,85.9483,0.2108,87,1,19.9049
8.0341,0.0202,running,1,1.1883,1.9533,1.1369,1.8690,17851433,20948117,399.3650,655.0237,471,769,0.9971,0.9325,86.1344,0.2058,87,1,20.1851
8.0542,0.0201,running,1,1.1883,1.9533,1.1395,1.8736,17856354,20956859,389.7125,636.9804,471,769,0.9973,0.9361,86.3698,0.2001,87,1,20.1060
8.0762,0.0228,running,1,1.1883,1.9533,1.1423,1.8781,17861778,20965404,377.9220,618.8355,471,769,0.9976,0.9397,86.5621,0.1944,87,1,22.8231
8.0946,0.0175,running,1,1.1883,1.9533,1.1444,1.8814,17865738,20971675,369.1272,605.1733,471,769,0.9977,0.9424,86.7044,0.1901,88,1,17.5074
8.1180,0.0252,running,1,1.1883,1.9533,1.1474,1.8862,17871431,20980966,356.3202,584.3446,471,769,0.9979,0.9463,86.9261,0.1836,88,1,25.1599
8.1495,0.0319,running,1,1.1883,1.9533,1.1509,1.8921,17878220,20992123,340.4749,558.3070,358,583,0.9982,0.9510,87.1952,0.1754,88,1,31.9052
8.1730,0.0201,running,1,1.1883,1.9533,1.1532,1.8962,17882440,20999926,330.6992,539.3502,358,583,0.9983,0.9541,87.4159,0.1694,88,1,20.0919
8.1908,0.0201,running,1,1.1883,1.9533,1.1553,1.8992,17886462,21005726,320.2122,524.8162,358,583,0.9984,0.9567,87.5254,0.1649,88,1,20.1120
8.2097,0.0200,running,1,1.1883,1.9533,1.1573,1.9025,17890348,21012097,310.1748,508.3726,358,583,0.9986,0.9594,87.6785,0.1597,88,1,19.9659
8.2305,0.0203,running,1,1.1883,1.9533,1.1593,1.9059,17894222,21018547,299.8726,491.1646,358,583,0.9987,0.9621,87.8372,0.1543,88,1,20.2759
8.2510,0.0201,running,1,1.1883,1.9533,1.1613,1.9091,17898009,21024706,289.3882,474.1505,358,583,0.9988,0.9647,87.9833,0.1490,88,1,20.0713
8.2715,0.0201,running,1,1.1883,1.9533,1.1632,1.9122,17901577,21030636,279.1905,457.1710,358,583,0.9988,0.9672,88.1288,0.1436,89,1,20.1490
8.2915,0.0200,running,1,1.1883,1.9533,1.1649,1.9152,17904801,21036217,269.6763,440.5935,358,583,0.9989,0.9695,88.2740,0.1384,89,1,20.0352
8.3112,0.0201,running,1,1.1883,1.9533,1.1667,1.9180,17908236,21041554,259.0364,424.1352,358,583,0.9990,0.9718,88.3911,0.1332,89,1,20.1145
8.3312,0.0205,running,1,1.1883,1.9533,1.1683,1.9207,17911396,21046740,248.9032,407.5062,358,583,0.9990,0.9740,88.5160,0.1280,89,1,20.4728
8.3632,0.0313,running,1,1.1883,1.9533,1.1708,1.9247,17916075,21054441,233.0885,381.4778,251,409,0.9991,0.9772,88.7021,0.1198,89,1,31.3278
8.3831,0.0199,running,1,1.1883,1.9533,1.1723,1.9272,17918965,21059240,222.7478,364.3185,251,409,0.9992,0.9792,88.8197,0.1145,89,1,19.9467
8.4042,0.0202,running,1,1.1883,1.9533,1.1738,1.9298,17921839,21064141,211.9117,345.9171,251,409,0.9992,0.9812,88.9446,0.1087,89,1,20.2110
8.4242,0.0201,running,1,1.1883,1.9533,1.1751,1.9320,17924346,21068416,201.9488,329.0268,251,409,0.9992,0.9830,89.0535,0.1034,90,1,20.0617
8.4445,0.0212,running,1,1.1883,1.9533,1.1765,1.9342,17926976,21072523,191.1157,311.9402,251,409,0.9993,0.9848,89.1445,0.0980,90,1,21.2490
8.4647,0.0201,running,1,1.1883,1.9533,1.1777,1.9362,17929338,21076422,180.7240,294.8039,251,409,0.9993,0.9864,89.2392,0.0926,90,1,20.0603
8.4854,0.0200,running,1,1.1883,1.9533,1.1789,1.9381,17931584,21080103,170.2703,277.6569,251,409,0.9993,0.9880,89.3276,0.0872,90,1,19.9937
8.5071,0.0202,running,1,1.1883,1.9533,1.1800,1.9400,17933767,21083703,159.4274,259.7948,251,409,0.9993,0.9895,89.4148,0.0816,90,1,20.2193
8.5260,0.0201,running,1,1.1883,1.9533,1.1810,1.9417,17935638,21086954,149.2841,242.5366,251,409,0.9993,0.9908,89.4999,0.0762,90,1,20.0552
8.5465,0.0214,running,1,1.1883,1.9533,1.1821,1.9434,17937700,21090050,137.9434,224.8733,251,409,0.9993,0.9922,89.5636,0.0706,90,1,21.4242
8.5779,0.0325,running,1,1.1883,1.9533,1.1835,1.9456,17940367,21094406,121.1503,197.3626,140,225,0.9994,0.9940,89.6676,0.0620,91,1,32.5129
8.5982,0.0202,running,1,1.1883,1.9533,1.1843,1.9470,17941927,21097032,109.9485,178.7438,140,225,0.9994,0.9951,89.7333,0.0562,91,1,20.2494
8.6192,0.0200,running,1,1.1883,1.9533,1.1850,1.9483,17943310,21099412,98.7669,160.0083,140,225,0.9994,0.9961,89.7947,0.0503,91,1,19.9857
8.6397,0.0202,running,1,1.1883,1.9533,1.1857,1.9493,17944561,21101497,87.6091,141.5721,140,225,0.9994,0.9970,89.8461,0.0445,91,1,20.2090
8.6607,0.0218,running,1,1.1883,1.9533,1.1863,1.9504,17945806,21103428,75.4912,122.0382,140,225,0.9994,0.9978,89.8883,0.0383,91,1,21.8266
8.6809,0.0198,running,1,1.1883,1.9533,1.1868,1.9512,17946744,21105049,63.9563,102.8137,140,225,0.9994,0.9985,89.9304,0.0323,91,1,19.8267
8.7015,0.0203,running,1,1.1883,1.9533,1.1873,1.9519,17947575,21106448,51.7894,82.7043,140,225,0.9994,0.9991,89.9654,0.0260,91,1,20.2688
8.7212,0.0199,settling,1,1.1883,1.9533,1.1876,1.9525,17948265,21107568,0.0000,0.0000,140,225,0.9994,0.9995,89.9919,0.0000,91,1,19.9419
8.7405,0.0202,settling,1,1.1883,1.9533,1.1879,1.9530,17948794,21108427,0.0000,0.0000,140,225,0.9994,0.9999,90.0122,0.0000,91,1,20.2498
8.7604,0.0200,settling,1,1.1883,1.9533,1.1880,1.9532,17948922,21108882,0.0000,0.0000,140,225,0.9994,1.0000,90.0323,0.0000,91,1,20.0305
8.7897,0.0293,settling,1,1.1883,1.9533,1.1880,1.9532,17948914,21108929,0.0000,0.0000,3,3,0.9994,1.0001,90.0357,0.0000,91,1,29.3006
8.8096,0.0199,settling,1,1.1883,1.9533,1.1879,1.9532,17948886,21108913,0.0000,0.0000,3,3,0.9994,1.0000,90.0365,0.0000,92,1,19.9473
8.8300,0.0202,settling,1,1.1883,1.9533,1.1879,1.9532,17948874,21108899,0.0000,0.0000,3,3,0.9994,1.0000,90.0363,0.0000,92,1,20.2460
8.8502,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948867,21108886,0.0000,0.0000,3,3,0.9994,1.0000,90.0360,0.0000,92,1,20.0770
8.8714,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948866,21108873,0.0000,0.0000,3,3,0.9994,1.0000,90.0352,0.0000,92,1,20.0589
8.8902,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948867,21108837,0.0000,0.0000,3,3,0.9994,1.0000,90.0330,0.0000,92,1,20.1228
8.9127,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948867,21108819,0.0000,0.0000,3,3,0.9994,1.0000,90.0318,0.0000,92,1,20.0816
8.9307,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948865,21108826,0.0000,0.0000,3,3,0.9994,1.0000,90.0324,0.0000,92,1,20.1437
8.9504,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948865,21108850,0.0000,0.0000,3,3,0.9994,1.0000,90.0339,0.0000,91,1,20.0721
9.0065,0.0521,settling,1,1.1883,1.9533,1.1879,1.9532,17948868,21108871,0.0000,0.0000,3,3,0.9994,1.0000,90.0350,0.0000,92,1,52.1310
9.0272,0.0245,settling,1,1.1883,1.9533,1.1879,1.9532,17948867,21108873,0.0000,0.0000,0,0,0.9994,1.0000,90.0352,0.0000,92,1,24.5049
9.0472,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948866,21108865,0.0000,0.0000,0,0,0.9994,1.0000,90.0347,0.0000,92,1,20.0865
9.0675,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948867,21108853,0.0000,0.0000,0,0,0.9994,1.0000,90.0339,0.0000,92,1,20.1399
9.0880,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948864,21108852,0.0000,0.0000,0,0,0.9994,1.0000,90.0341,0.0000,92,1,20.1055
9.1080,0.0201,settling,1,1.1883,1.9533,1.1879,1.9532,17948864,21108859,0.0000,0.0000,0,0,0.9994,1.0000,90.0345,0.0000,92,1,20.1469
9.1277,0.0199,settling,1,1.1883,1.9533,1.1879,1.9532,17948866,21108867,0.0000,0.0000,0,0,0.9994,1.0000,90.0349,0.0000,92,1,19.9476
9.1482,0.0203,settling,1,1.1883,1.9533,1.1879,1.9532,17948866,21108869,0.0000,0.0000,0,0,0.9994,1.0000,90.0350,0.0000,92,1,20.2714
9.1680,0.0200,settling,1,1.1883,1.9533,1.1879,1.9532,17948866,21108866,0.0000,0.0000,0,0,0.9994,1.0000,90.0348,0.0000,92,1,19.9705
9.1883,0.0202,settling,1,1.1883,1.9533,1.1879,1.9532,17948865,21108862,0.0000,0.0000,0,0,0.9994,1.0000,90.0346,0.0000,92,1,20.1558
9.2096,0.0216,settling,1,1.1883,1.9533,1.1879,1.9532,17948863,21108857,0.0000,0.0000,0,0,0.9994,1.0000,90.0344,0.0000,92,1,21.6180
9.2331,0.0225,settling,1,1.1883,1.9533,1.1879,1.9532,17948865,21108861,0.0000,0.0000,0,0,0.9994,1.0000,90.0346,0.0000,92,1,22.4967
9.2531,0.0200,settling,1,1.1883,1.9533,1.1879,1.9532,17948861,21108866,0.0000,0.0000,0,0,0.9994,1.0000,90.0351,0.0000,92,1,20.0026
9.2741,0.0201,done,1,1.1883,1.9533,1.1879,1.9532,17948865,21108866,0.0000,0.0000,0,0,0.9994,1.0000,90.0349,0.0000,92,1,20.1122
