# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch
5.8934,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.3462,0.5337,310.7866,1200.0000,476.4302,1301.9966,1.0000,1084,1129,1,2,,823,823,20.0101,straight
5.9205,0.0269,run,-51.0000,51.0000,-0.2173,-0.0000,-0.3105,0.5277,352.8215,1200.0000,438.9746,1255.3823,1.0000,811,1120,1,2,,823,823,26.9486,straight
5.9406,0.0201,run,-55.0000,55.0000,-0.2343,-0.0000,-0.2750,0.5093,379.7033,1200.0000,426.3574,1214.2359,1.0000,811,1120,1,2,,823,823,20.1240,straight
5.9606,0.0200,run,-59.0000,59.0000,-0.2513,-0.0000,-0.2500,0.5014,402.6366,1200.0000,409.5654,1185.1614,1.0000,811,1120,1,2,,823,823,20.0344,straight
5.9806,0.0201,run,-62.0000,62.0000,-0.2641,-0.0000,-0.2187,0.4828,422.3084,1200.0000,404.2408,1151.1423,1.0000,811,1120,1,2,,823,823,20.0577,straight
6.0007,0.0201,run,-65.0000,65.0000,-0.2769,-0.0000,-0.1963,0.4732,439.1754,1200.0000,394.8205,1126.8286,1.0000,811,1120,1,2,,823,823,20.0749,straight
6.0208,0.0201,run,-67.0000,67.0000,-0.2854,-0.0000,-0.1669,0.4523,453.6315,1200.0000,396.5359,1096.2010,1.0000,811,1120,1,1,,823,823,20.0853,straight
6.0409,0.0201,run,-69.0000,69.0000,-0.2939,-0.0000,-0.1458,0.4398,466.0222,1200.0000,393.8157,1074.1398,1.0000,811,1120,1,1,,823,823,20.0990,straight
6.0610,0.0201,run,-71.0000,71.0000,-0.3025,-0.0000,-0.1308,0.4333,476.6469,1200.0000,388.2364,1058.4698,1.0000,811,1120,1,1,,823,823,20.1248,straight
6.0812,0.0201,run,-73.0000,73.0000,-0.3110,-0.0000,-0.1201,0.4311,485.7415,1200.0000,380.8336,1047.6833,1.0000,811,1120,1,1,,823,823,20.1140,straight
6.1012,0.0201,run,-75.0000,75.0000,-0.3195,-0.0000,-0.1125,0.4320,493.5182,1200.0000,372.3265,1040.6371,1.0000,811,1120,1,1,,823,823,20.0766,straight
6.1328,0.0314,run,-77.0000,77.0000,-0.3280,-0.0000,-0.0922,0.4202,503.1658,1200.0000,371.8204,1021.8480,1.0000,372,1050,1,1,,1847,1847,31.4304,straight
6.1529,0.0203,run,-79.0000,79.0000,-0.3365,-0.0000,-0.0923,0.4289,508.4887,1200.0000,359.7790,1023.2436,1.0000,372,1050,1,1,,1847,1847,20.2706,straight
6.1730,0.0201,run,-81.0000,81.0000,-0.3451,-0.0000,-0.0927,0.4378,513.0066,1200.0000,348.3896,1025.5972,1.0000,372,1050,1,1,,1847,1847,20.0844,straight
6.1931,0.0200,run,-83.0000,83.0000,-0.3536,-0.0000,-0.0930,0.4466,516.8692,1200.0000,337.6893,1028.5722,1.0000,372,1050,1,1,,1847,1847,20.0389,straight
6.2131,0.0201,run,-84.0000,84.0000,-0.3578,-0.0000,-0.0797,0.4376,520.1897,1200.0000,341.3441,1018.2765,1.0000,372,1050,1,1,,1847,1847,20.1136,straight
6.2335,0.0203,run,-85.0000,85.0000,-0.3621,-0.0000,-0.0701,0.4322,523.0536,1200.0000,342.6374,1011.2555,1.0000,372,1050,1,1,,1847,1847,20.2794,straight
6.2532,0.0198,run,-87.0000,87.0000,-0.3706,-0.0000,-0.0771,0.4477,525.4564,1200.0000,328.2153,1020.8720,1.0000,372,1050,1,1,,1847,1847,19.8254,straight
6.2736,0.0203,run,-88.0000,88.0000,-0.3749,-0.0000,-0.0683,0.4431,527.5577,1200.0000,329.6774,1015.2073,1.0000,372,1050,1,1,,1847,1847,20.2661,straight
6.2936,0.0201,run,-89.0000,89.0000,-0.3791,-0.0000,-0.0621,0.4413,529.3411,1200.0000,329.3507,1011.9672,1.0000,372,1050,1,1,,1847,1847,20.0780,straight
6.3138,0.0202,run,-90.0000,90.0000,-0.3834,-0.0000,-0.0577,0.4411,530.8739,1200.0000,327.9618,1010.2905,1.0000,372,1050,1,1,,1847,1847,20.1544,straight
6.3464,0.0325,run,-92.0000,92.0000,-0.3919,-0.0000,-0.0577,0.4497,532.8193,1200.0000,319.3786,1014.9827,1.0000,329,1008,1,1,,1847,1847,32.5115,straight
6.3662,0.0200,run,-93.0000,93.0000,-0.3962,-0.0000,-0.0547,0.4509,533.8448,1200.0000,317.4251,1014.8853,1.0000,329,1008,1,1,,1847,1847,19.9925,straight
6.3862,0.0200,run,-95.0000,95.0000,-0.4047,-0.0000,-0.0659,0.4706,534.7257,1200.0000,301.2931,1029.2555,1.0000,329,1008,1,1,,1847,1847,20.0421,straight
6.4062,0.0200,run,-96.0000,96.0000,-0.4090,-0.0000,-0.0604,0.4694,535.4806,1200.0000,301.4429,1027.5958,1.0000,329,1008,1,1,,1847,1847,20.0449,straight
6.4266,0.0203,run,-98.0000,98.0000,-0.4175,-0.0000,-0.0698,0.4872,536.1335,1200.0000,286.9857,1040.7473,1.0000,329,1008,1,1,,1847,1847,20.2631,straight
6.4469,0.0202,run,-99.0000,99.0000,-0.4217,-0.0000,-0.0631,0.4848,536.6906,1200.0000,288.3045,1038.3143,1.0000,329,1008,1,1,,1847,1847,20.2008,straight
6.4668,0.0200,run,-100.0000,100.0000,-0.4260,-0.0000,-0.0585,0.4845,537.1632,1200.0000,288.0851,1037.5885,1.0000,329,1008,1,1,,1847,1847,19.9916,straight
6.4867,0.0200,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,480.4722,1200.0000,344.7760,1094.2795,1.0000,329,1008,0,1,discard,1847,1847,19.9814,straight
6.5066,0.0200,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,431.8705,1200.0000,393.3778,1142.8812,1.0000,329,1008,0,1,discard,1847,1847,19.9828,straight
6.5272,0.0204,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,389.4718,1200.0000,435.7764,1185.2799,1.0000,329,1008,0,1,discard,1847,1847,20.3952,straight
6.5559,0.0286,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,341.4258,1200.0000,483.8225,1233.3260,1.0000,368,1135,0,1,discard,823,823,28.6249,straight
6.5758,0.0200,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,312.6389,1200.0000,512.6094,1262.1128,1.0000,368,1135,0,3,discard,823,823,20.0106,straight
6.5959,0.0201,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,287.8588,1200.0000,537.3895,1286.8929,1.0000,368,1135,0,1,discard,823,823,20.1124,straight
6.6160,0.0201,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,266.6869,1200.0000,558.5614,1308.0648,1.0000,368,1135,0,3,discard,823,823,20.0559,straight
6.6361,0.0201,coast,,100.0000,0.0000,0.0000,0.0000,0.4845,248.4847,1200.0000,576.7636,1326.2671,1.0000,368,1135,0,3,discard,823,823,20.1360,straight
6.6562,0.0201,run,-60.0000,60.0000,-0.2556,-0.0000,0.4948,-0.2392,290.2795,1200.0000,1094.7161,724.7250,1.0000,368,1135,1,1,slew,823,823,20.0839,straight
6.6774,0.0212,run,-20.0000,20.0000,-0.0852,-0.0000,0.8752,-0.7900,327.8153,1200.0000,1483.2390,261.1304,1.0000,368,1135,1,1,slew,823,823,21.2282,straight
6.6973,0.0198,run,20.0000,-20.0000,0.0852,-0.0000,1.1651,-1.2503,357.9084,1200.0000,1684.1831,0.0000,1.0000,368,1135,1,1,slew,823,823,19.8317,straight
6.7175,0.0202,run,60.0000,-60.0000,0.2556,-0.0000,1.3663,-1.6219,384.0928,1200.0000,1631.8144,0.0000,1.0000,368,1135,1,1,slew,823,823,20.1538,straight
6.7376,0.0201,run,72.0000,-72.0000,0.3067,-0.0000,1.1355,-1.4422,406.4594,1200.0000,1587.0813,0.0000,1.0000,368,1135,1,1,,823,823,20.0987,straight
6.7664,0.0289,run,79.0000,-79.0000,0.3365,-0.0000,0.8027,-1.1392,432.3997,1200.0000,1535.2007,0.0000,1.0000,741,1064,1,1,,823,823,28.9296,straight
6.7869,0.0201,run,83.0000,-83.0000,0.3536,-0.0000,0.6260,-0.9795,447.8523,1200.0000,1504.2955,0.0000,1.0000,741,1064,1,1,,823,823,20.1233,straight
6.8067,0.0201,run,88.0000,-88.0000,0.3749,-0.0000,0.5138,-0.8887,461.0507,1200.0000,1426.3404,51.5583,1.0000,741,1064,1,1,,823,823,20.0611,straight
6.8268,0.0201,run,92.0000,-92.0000,0.3919,-0.0000,0.4200,-0.8119,472.3864,1200.0000,1355.6323,99.5948,1.0000,741,1064,1,1,,823,823,20.1186,straight
6.8469,0.0201,run,96.0000,-96.0000,0.4090,-0.0000,0.3532,-0.7622,482.0848,1200.0000,1307.4710,128.3595,1.0000,741,1064,1,1,,823,823,20.0949,straight
6.8669,0.0201,run,99.0000,-99.0000,0.4217,-0.0000,0.2923,-0.7141,490.3798,1200.0000,1261.9614,157.2790,1.0000,741,1064,1,1,,823,823,20.0605,straight
6.8872,0.0203,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,497.5508,1200.0000,1254.7903,150.1080,1.0000,741,1064,0,1,discard,823,823,20.2718,straight
6.9073,0.0201,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,503.6347,1200.0000,1248.7065,144.0241,1.0000,741,1064,0,1,discard,823,823,20.0758,straight
6.9274,0.0201,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,508.8541,1200.0000,1243.4871,138.8048,1.0000,741,1064,0,1,discard,823,823,20.1093,straight
6.9475,0.0201,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,513.3291,1200.0000,1239.0121,134.3297,1.0000,741,1064,0,1,discard,823,823,20.1346,straight
6.9756,0.0281,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,518.3864,1200.0000,1233.9548,129.2725,1.0000,1157,436,0,1,discard,823,823,28.0781,straight
6.9957,0.0201,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,521.4896,1200.0000,1230.8516,126.1692,1.0000,1157,436,0,0,,823,823,20.1180,straight
7.0157,0.0200,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,524.1373,1200.0000,1228.2039,123.5215,1.0000,1157,436,0,0,,823,823,20.0294,straight
7.0359,0.0201,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,526.4133,1200.0000,1225.9279,121.2455,1.0000,1157,436,0,0,,823,823,20.1019,straight
7.0559,0.0201,coast,,-99.0000,0.0000,0.0000,0.0000,-0.7141,528.3635,1200.0000,1223.9777,119.2954,1.0000,1157,436,0,0,,823,823,20.1108,straight
7.0760,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,529.9286,1198.3838,668.4552,668.4552,1.0000,1157,436,0,0,,823,823,20.1008,straight
7.0962,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1157,436,0,0,,823,823,20.1276,straight
7.1161,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1157,436,0,0,,823,823,19.9826,straight
7.1365,0.0203,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1157,436,0,0,,823,823,20.3269,straight
7.1565,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1157,436,0,0,,823,823,20.0257,straight
7.1788,0.0224,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,0,,823,5943,22.3744,straight
7.1990,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,0,,823,5943,20.1451,straight
7.2194,0.0203,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,0,,823,5943,20.3363,straight
7.2394,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,1,discard,823,5943,19.9781,straight
7.2594,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,1,discard,823,5943,20.0399,straight
7.2793,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,1,discard,823,5943,20.0335,straight
7.2996,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,1,discard,823,5943,20.1933,straight
7.3197,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,1,discard,823,5943,20.0577,straight
7.3400,0.0203,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,1,discard,823,5943,20.3058,straight
7.3599,0.0199,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1006,-4,0,1,discard,823,5943,19.9201,straight
7.3824,0.0225,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,22.4906,straight
7.4024,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.0947,straight
7.4225,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.0761,straight
7.4427,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.1783,straight
7.4628,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.0708,straight
7.4829,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.1205,straight
7.5029,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.0663,straight
7.5231,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.1327,straight
7.5432,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.1030,straight
7.5633,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,386,0,0,1,discard,823,5943,20.0943,straight
7.5856,0.0223,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,22.3165,straight
7.6057,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.1159,straight
7.6260,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.1805,straight
7.6459,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,19.9911,straight
7.6660,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.0738,straight
7.6862,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.1847,straight
7.7063,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.1308,straight
7.7264,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.0591,straight
7.7465,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.1567,straight
7.7666,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-8,7,0,1,discard,5943,5943,20.1046,straight
7.7892,0.0226,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,22.5940,straight
7.8092,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.0868,straight
7.8295,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.1490,straight
7.8496,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.0887,straight
7.8696,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.0859,straight
7.8897,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.0735,straight
7.9098,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.0957,straight
7.9299,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.1174,straight
7.9501,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.1302,straight
7.9701,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1,-3,0,1,discard,5943,5943,20.0168,straight
7.9927,0.0226,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,22.6495,straight
8.0127,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.0401,straight
8.0328,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.0858,straight
8.0530,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.1808,straight
8.0731,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.0734,straight
8.0930,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,19.9837,straight
8.1134,0.0203,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.2533,straight
8.1334,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.0263,straight
8.1535,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.1587,straight
8.1736,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-2,0,0,1,discard,5943,5943,20.1083,straight
8.1957,0.0222,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,22.1707,straight
8.2159,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1794,straight
8.2362,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.2261,straight
8.2562,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,19.9660,straight
8.2761,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0624,straight
8.2965,0.0203,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.2745,straight
8.3167,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1195,straight
8.3367,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0825,straight
8.3568,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0869,straight
8.3768,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0086,straight
8.3996,0.0229,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,22.8584,straight
8.4199,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.2295,straight
8.4399,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,19.9991,straight
8.4600,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1248,straight
8.4802,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1429,straight
8.5004,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.2055,straight
8.5204,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,19.9792,straight
8.5405,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0777,straight
8.5606,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1618,straight
8.5807,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0689,straight
8.6038,0.0231,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,23.0981,straight
8.6239,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0971,straight
8.6438,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,19.9946,straight
8.6640,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.2018,straight
8.6859,0.0219,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,21.8661,straight
8.7044,0.0185,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,18.4569,straight
8.7244,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,19.9979,straight
8.7445,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1644,straight
8.7645,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0170,straight
8.7847,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1197,straight
8.8049,0.0202,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1926,straight
8.8249,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0122,straight
8.8450,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1351,straight
8.8650,0.0200,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0424,straight
8.8852,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1404,straight
8.9052,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.0576,straight
8.9254,0.0201,line_lost,,-99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,0,1,discard,5943,5943,20.1330,straight
