# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch
8.8361,0.0203,run,-27.0000,27.0000,-0.1150,-0.0000,-0.0397,0.1547,276.4275,1200.0000,803.8986,1043.2464,1.0000,851,1057,1,2,,1847,1847,20.2940,left
8.8574,0.0213,run,-27.0000,27.0000,-0.1150,-0.0000,-0.0279,0.1429,281.4315,1200.0000,808.0574,1029.0795,1.0000,851,1057,1,2,,1847,1847,21.2656,left
8.8774,0.0200,run,-28.0000,28.0000,-0.1193,-0.0000,-0.0333,0.1526,288.6256,1200.0000,793.3464,1029.4025,1.0000,851,1057,1,2,,1847,1847,20.0260,left
8.8975,0.0201,run,-28.0000,28.0000,-0.1193,-0.0000,-0.0238,0.1430,291.5300,1200.0000,797.8228,1019.1172,1.0000,851,1057,1,2,,1847,1847,20.0732,left
8.9177,0.0202,run,-29.0000,29.0000,-0.1235,-0.0000,-0.0303,0.1539,297.5833,1200.0000,783.3939,1021.4396,1.0000,851,1057,1,2,,1847,1847,20.1596,left
8.9378,0.0201,run,-30.0000,30.0000,-0.1278,-0.0000,-0.0350,0.1628,305.6623,1200.0000,768.3774,1020.2980,1.0000,851,1057,1,2,,1847,1847,20.1034,left
8.9581,0.0203,run,-30.0000,30.0000,-0.1278,-0.0000,-0.0249,0.1527,309.1350,1200.0000,772.7314,1008.9987,1.0000,851,1057,1,2,,1847,1847,20.2961,left
8.9780,0.0200,run,-31.0000,31.0000,-0.1321,-0.0000,-0.0312,0.1633,315.5068,1200.0000,758.1765,1010.8100,1.0000,851,1057,1,2,,1847,1847,19.9710,left
9.0043,0.0262,run,-31.0000,31.0000,-0.1321,-0.0000,-0.0205,0.1526,317.7583,1200.0000,764.2403,1000.2432,1.0000,762,1012,1,2,,1847,1847,26.2246,left
9.0242,0.0200,run,-32.0000,32.0000,-0.1363,-0.0000,-0.0281,0.1644,323.1041,1200.0000,749.7385,1004.0534,1.0000,762,1012,1,2,,1847,1847,19.9880,left
9.0445,0.0202,run,-32.0000,32.0000,-0.1363,-0.0000,-0.0200,0.1563,324.9426,1200.0000,754.1436,995.9712,1.0000,762,1012,1,2,,1847,1847,20.1783,left
9.0646,0.0201,run,-33.0000,33.0000,-0.1406,-0.0000,-0.0277,0.1683,330.4375,1200.0000,739.4163,999.7087,1.0000,762,1012,1,2,,1847,1847,20.0955,left
9.0845,0.0200,run,-33.0000,33.0000,-0.1406,-0.0000,-0.0198,0.1604,332.4210,1200.0000,743.5486,991.6095,1.0000,762,1012,1,2,,1847,1847,19.9957,left
9.1046,0.0201,run,-34.0000,34.0000,-0.1448,-0.0000,-0.0275,0.1723,338.0803,1200.0000,728.6135,995.2259,1.0000,762,1012,1,2,,1847,1847,20.1212,left
9.1248,0.0201,run,-34.0000,34.0000,-0.1448,-0.0000,-0.0196,0.1644,340.2143,1200.0000,732.5859,986.9854,1.0000,762,1012,1,2,,1847,1847,20.1305,left
9.1449,0.0201,run,-35.0000,35.0000,-0.1491,-0.0000,-0.0274,0.1765,346.0040,1200.0000,717.4759,990.5161,1.0000,762,1012,1,2,,1847,1847,20.0933,left
9.1650,0.0201,run,-36.0000,36.0000,-0.1534,-0.0000,-0.0330,0.1863,354.1594,1200.0000,701.7228,989.9584,1.0000,762,1012,1,2,,1847,1847,20.0805,left
9.1849,0.0200,run,-36.0000,36.0000,-0.1534,-0.0000,-0.0235,0.1769,357.9033,1200.0000,705.2738,978.9197,1.0000,762,1012,1,2,,1847,1847,20.0407,left
9.2113,0.0263,run,-37.0000,37.0000,-0.1576,-0.0000,-0.0277,0.1854,365.3641,1200.0000,691.2681,978.0038,1.0000,705,979,1,2,,1847,1847,26.3213,left
9.2327,0.0214,run,-37.0000,37.0000,-0.1576,-0.0000,-0.0194,0.1770,367.5009,1200.0000,695.5599,969.4383,1.0000,705,979,1,2,,1847,1847,21.3988,left
9.2526,0.0199,run,-38.0000,38.0000,-0.1619,-0.0000,-0.0273,0.1892,373.1819,1200.0000,680.4586,973.1775,1.0000,705,979,1,2,,1847,1847,19.9004,left
9.2726,0.0200,run,-38.0000,38.0000,-0.1619,-0.0000,-0.0195,0.1814,375.4048,1200.0000,684.2849,964.9055,1.0000,705,979,1,2,,1847,1847,20.0339,left
9.2926,0.0200,run,-39.0000,39.0000,-0.1661,-0.0000,-0.0274,0.1935,381.2804,1200.0000,669.0481,968.3912,1.0000,705,979,1,2,,1847,1847,20.0240,left
9.3128,0.0201,run,-39.0000,39.0000,-0.1661,-0.0000,-0.0195,0.1856,383.6381,1200.0000,672.7690,959.9547,1.0000,705,979,1,2,,1847,1847,20.1487,left
9.3330,0.0202,run,-39.0000,39.0000,-0.1661,-0.0000,-0.0139,0.1800,383.7283,1200.0000,677.0141,955.5293,1.0000,705,979,1,2,,1847,1847,20.1649,left
9.3531,0.0201,run,-40.0000,40.0000,-0.1704,-0.0000,-0.0233,0.1937,388.3316,1200.0000,661.8216,961.5151,1.0000,705,979,1,2,,1847,1847,20.0836,left
9.3732,0.0201,run,-40.0000,40.0000,-0.1704,-0.0000,-0.0166,0.1870,389.9811,1200.0000,665.3412,954.6966,1.0000,705,979,1,2,,1847,1847,20.0748,left
9.3931,0.0200,run,-40.0000,40.0000,-0.1704,-0.0000,-0.0119,0.1823,389.7631,1200.0000,669.2383,951.2355,1.0000,705,979,1,2,,1847,1847,20.0050,left
9.4135,0.0202,run,-40.0000,40.0000,-0.1704,-0.0000,-0.0085,0.1789,388.3906,1200.0000,673.2609,949.9579,1.0000,668,956,1,2,,1847,1847,20.2439,left
9.4334,0.0200,run,-41.0000,41.0000,-0.1747,-0.0000,-0.0195,0.1941,392.2802,1200.0000,657.5624,957.8771,1.0000,668,956,1,2,,1847,1847,20.0143,left
9.4537,0.0203,run,-41.0000,41.0000,-0.1747,-0.0000,-0.0138,0.1885,393.7074,1200.0000,660.4855,952.0998,1.0000,668,956,1,2,,1847,1847,20.3112,left
9.4735,0.0199,run,-41.0000,41.0000,-0.1747,-0.0000,-0.0099,0.1846,393.5662,1200.0000,663.6725,949.1951,1.0000,668,956,1,2,,1847,1847,19.8734,left
9.4935,0.0201,run,-41.0000,41.0000,-0.1747,-0.0000,-0.0071,0.1817,392.4714,1200.0000,666.9617,948.0956,1.0000,668,956,1,2,,1847,1847,20.0632,left
9.5138,0.0202,run,-42.0000,42.0000,-0.1789,-0.0000,-0.0184,0.1974,396.7387,1200.0000,650.6106,955.9120,1.0000,668,956,1,2,,1847,1847,20.1756,left
9.5339,0.0201,run,-42.0000,42.0000,-0.1789,-0.0000,-0.0131,0.1921,398.5654,1200.0000,652.8742,949.9950,1.0000,668,956,1,2,,1847,1847,20.1154,left
9.5540,0.0201,run,-42.0000,42.0000,-0.1789,-0.0000,-0.0094,0.1883,398.8344,1200.0000,655.5206,946.8105,1.0000,668,956,1,2,,1847,1847,20.1022,left
9.5740,0.0200,run,-42.0000,42.0000,-0.1789,-0.0000,-0.0067,0.1856,398.1484,1200.0000,658.2780,945.4252,1.0000,668,956,1,2,,1847,1847,19.9929,left
9.5942,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0182,0.2014,402.7984,1200.0000,641.4538,952.9494,1.0000,668,956,1,2,,1847,1847,20.1381,left
9.6214,0.0272,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0118,0.1950,405.0860,1200.0000,644.1187,945.7093,1.0000,649,955,1,2,,823,1847,27.1911,left
9.6414,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0084,0.1916,405.3755,1200.0000,646.4390,942.8099,1.0000,649,955,1,2,,823,1847,20.0847,left
9.6616,0.0202,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0060,0.1892,404.7931,1200.0000,648.8887,941.5251,1.0000,649,955,1,2,,823,1847,20.1654,left
9.6817,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0043,0.1875,403.7091,1200.0000,651.2984,941.2835,1.0000,649,955,1,2,,823,1847,20.0611,left
9.7018,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,-0.0030,0.1862,402.3567,1200.0000,653.5988,941.6878,1.0000,649,955,1,2,,823,1847,20.1204,left
9.7216,0.0199,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0156,0.2031,406.7766,1200.0000,636.1583,950.2886,1.0000,649,955,1,2,,823,1847,19.9314,left
9.7419,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0111,0.1986,409.0613,1200.0000,637.3521,944.5252,1.0000,649,955,1,2,,823,1847,20.2171,left
9.7621,0.0201,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0079,0.1954,409.9116,1200.0000,638.9726,941.2041,1.0000,649,955,1,2,,823,1847,20.1465,left
9.7820,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0057,0.1931,409.8610,1200.0000,640.7747,939.5034,1.0000,649,955,1,2,,823,1847,19.9890,left
9.8024,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0040,0.1915,409.2558,1200.0000,642.6397,938.8487,1.0000,649,955,1,2,,823,1847,20.1841,left
9.8222,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0029,0.1903,408.3458,1200.0000,644.4425,938.8659,1.0000,642,940,1,2,,1847,1847,20.0341,left
9.8425,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0021,0.1895,407.2743,1200.0000,646.1554,939.2961,1.0000,642,940,1,2,,1847,1847,20.2069,left
9.8627,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0015,0.1889,406.1551,1200.0000,647.7307,939.9590,1.0000,642,940,1,2,,1847,1847,20.1753,left
9.8831,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0010,0.1885,405.0514,1200.0000,649.1597,940.7375,1.0000,642,940,1,2,,1847,1847,20.1931,left
9.9030,0.0201,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0007,0.1882,404.0060,1200.0000,650.4363,941.5516,1.0000,642,940,1,2,,1847,1847,20.1376,left
9.9230,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0005,0.1880,403.0440,1200.0000,651.5623,942.3497,1.0000,642,940,1,2,,1847,1847,19.9911,left
9.9431,0.0201,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0004,0.1878,402.1641,1200.0000,652.5597,943.1120,1.0000,642,940,1,2,,1847,1847,20.0783,left
9.9631,0.0201,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0003,0.1877,401.3715,1200.0000,653.4363,943.8207,1.0000,642,940,1,2,,1847,1847,20.1270,left
9.9834,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0002,0.1876,400.6638,1200.0000,654.2041,944.4684,1.0000,642,940,1,2,,1847,1847,20.2024,left
10.0034,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0001,0.1876,400.0443,1200.0000,654.8660,945.0453,1.0000,642,940,1,2,,1847,1847,20.0037,left
10.0275,0.0239,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0001,0.1875,399.4104,1200.0000,655.5342,945.6450,1.0000,652,941,1,2,,1847,1847,23.8625,left
10.0437,0.0164,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0001,0.1875,399.0208,1200.0000,655.9416,946.0169,1.0000,652,941,1,2,,1847,1847,16.3867,left
10.0638,0.0201,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0000,0.1875,398.6042,1200.0000,656.3737,946.4179,1.0000,652,941,1,2,,1847,1847,20.1158,left
10.0838,0.0200,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0000,0.1875,398.2440,1200.0000,656.7449,946.7671,1.0000,652,941,1,2,,1847,1847,20.0239,left
10.1040,0.0202,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0000,0.1875,397.9295,1200.0000,657.0674,947.0737,1.0000,652,941,1,2,,1847,1847,20.1974,left
10.1241,0.0201,run,-44.0000,44.0000,-0.1874,-0.0000,-0.0000,0.1875,397.6590,1200.0000,657.3434,947.3385,1.0000,652,941,1,2,,1847,1847,20.0854,left
10.1442,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,0.0134,0.1698,400.7302,1200.0000,667.9437,930.5959,1.0000,652,941,1,2,,1847,1847,20.0982,left
10.1643,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,0.0096,0.1736,402.0417,1200.0000,663.6621,932.2545,1.0000,652,941,1,2,,1847,1847,20.0893,left
10.1844,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,0.0068,0.1764,402.2235,1200.0000,661.3576,934.1954,1.0000,652,941,1,2,,1847,1847,20.1413,left
10.2044,0.0200,run,-43.0000,43.0000,-0.1832,-0.0000,0.0049,0.1783,401.7107,1200.0000,660.3625,936.2161,1.0000,652,941,1,2,,1847,1847,20.0432,left
10.2245,0.0201,run,-43.0000,43.0000,-0.1832,-0.0000,0.0035,0.1797,400.7926,1200.0000,660.2028,938.2120,1.0000,657,934,1,2,,1847,1847,20.0792,left
10.2448,0.0202,run,-43.0000,43.0000,-0.1832,-0.0000,0.0025,0.1807,399.6578,1200.0000,660.5654,940.1190,1.0000,657,934,1,2,,1847,1847,20.1970,left
10.2650,0.0202,run,-42.0000,42.0000,-0.1789,-0.0000,0.0151,0.1638,401.7625,1200.0000,671.5623,924.9128,1.0000,657,934,1,2,,1847,1847,20.2045,left
10.2848,0.0199,run,-42.0000,42.0000,-0.1789,-0.0000,0.0108,0.1681,402.0717,1200.0000,667.9161,927.9404,1.0000,657,934,1,2,,1847,1847,19.9073,left
10.3050,0.0202,run,-42.0000,42.0000,-0.1789,-0.0000,0.0077,0.1712,401.2669,1200.0000,666.3114,931.1548,1.0000,657,934,1,2,,1847,1847,20.1749,left
10.3250,0.0200,run,-42.0000,42.0000,-0.1789,-0.0000,0.0055,0.1734,399.8289,1200.0000,666.0433,934.2989,1.0000,657,934,1,2,,1847,1847,19.9981,left
10.3452,0.0202,run,-42.0000,42.0000,-0.1789,-0.0000,0.0039,0.1750,398.0407,1200.0000,666.6052,937.3134,1.0000,657,934,1,2,,1847,1847,20.1755,left
10.3654,0.0202,run,-41.0000,41.0000,-0.1747,-0.0000,0.0162,0.1585,399.4401,1200.0000,677.9879,923.1318,1.0000,657,934,1,2,,1847,1847,20.1757,left
10.3853,0.0200,run,-41.0000,41.0000,-0.1747,-0.0000,0.0116,0.1631,399.0460,1200.0000,674.8014,927.1065,1.0000,657,934,1,2,,1847,1847,20.0127,left
10.4057,0.0203,run,-41.0000,41.0000,-0.1747,-0.0000,0.0082,0.1664,397.5494,1200.0000,673.7165,931.1847,1.0000,657,934,1,2,,1847,1847,20.2820,left
10.4325,0.0268,run,-40.0000,40.0000,-0.1704,-0.0000,0.0176,0.1528,398.3844,1200.0000,683.4250,919.8061,1.0000,677,934,1,2,,1847,1847,26.7884,left
10.4525,0.0200,run,-40.0000,40.0000,-0.1704,-0.0000,0.0126,0.1578,397.1963,1200.0000,680.7199,924.8876,1.0000,677,934,1,2,,1847,1847,20.0283,left
10.4726,0.0201,run,-40.0000,40.0000,-0.1704,-0.0000,0.0090,0.1614,394.9342,1200.0000,680.1927,929.9389,1.0000,677,934,1,2,,1847,1847,20.1244,left
10.4923,0.0199,run,-39.0000,39.0000,-0.1661,-0.0000,0.0199,0.1463,395.4440,1200.0000,691.4024,917.7095,1.0000,677,934,1,2,,1847,1847,19.9197,left
10.5128,0.0203,run,-39.0000,39.0000,-0.1661,-0.0000,0.0141,0.1520,393.9029,1200.0000,688.5094,923.6849,1.0000,677,934,1,2,,1847,1847,20.3027,left
10.5330,0.0201,run,-39.0000,39.0000,-0.1661,-0.0000,0.0101,0.1561,391.2058,1200.0000,688.0752,929.5132,1.0000,677,934,1,2,,1847,1847,20.1000,left
10.5531,0.0201,run,-38.0000,38.0000,-0.1619,-0.0000,0.0206,0.1413,391.2178,1200.0000,699.4969,918.0675,1.0000,677,934,1,2,,1847,1847,20.1002,left
10.5731,0.0201,run,-38.0000,38.0000,-0.1619,-0.0000,0.0147,0.1472,389.2063,1200.0000,696.9475,924.6400,1.0000,677,934,1,2,,1847,1847,20.0629,left
10.5932,0.0201,run,-38.0000,38.0000,-0.1619,-0.0000,0.0105,0.1514,386.0369,1200.0000,696.8599,931.0663,1.0000,677,934,1,2,,1847,1847,20.0798,left
10.6133,0.0201,run,-37.0000,37.0000,-0.1576,-0.0000,0.0209,0.1367,385.5992,1200.0000,708.6363,920.1654,1.0000,677,934,1,2,,1847,1847,20.1138,left
10.6413,0.0280,run,-37.0000,37.0000,-0.1576,-0.0000,0.0134,0.1442,381.7084,1200.0000,706.7271,929.8561,1.0000,709,922,1,2,,1847,1847,28.0098,left
10.6614,0.0201,run,-36.0000,36.0000,-0.1534,-0.0000,0.0229,0.1304,381.3074,1200.0000,717.8165,919.5687,1.0000,709,922,1,2,,1847,1847,20.1400,left
10.6814,0.0200,run,-36.0000,36.0000,-0.1534,-0.0000,0.0164,0.1370,378.7186,1200.0000,715.3291,927.2336,1.0000,709,922,1,2,,1847,1847,20.0310,left
10.7015,0.0201,run,-35.0000,35.0000,-0.1491,-0.0000,0.0251,0.1240,378.1939,1200.0000,725.8872,917.7249,1.0000,709,922,1,2,,1847,1847,20.1026,left
10.7216,0.0201,run,-35.0000,35.0000,-0.1491,-0.0000,0.0179,0.1312,375.2756,1200.0000,723.2420,926.2069,1.0000,709,922,1,2,,1847,1847,20.0918,left
10.7417,0.0200,run,-34.0000,34.0000,-0.1448,-0.0000,0.0262,0.1186,374.3345,1200.0000,733.8949,917.4362,1.0000,709,922,1,2,,1847,1847,20.0497,left
10.7618,0.0202,run,-34.0000,34.0000,-0.1448,-0.0000,0.0187,0.1262,370.9343,1200.0000,731.4741,926.6572,1.0000,709,922,1,2,,1847,1847,20.1538,left
10.7819,0.0200,run,-33.0000,33.0000,-0.1406,-0.0000,0.0267,0.1138,369.5147,1200.0000,742.4350,918.5356,1.0000,709,922,1,2,,1847,1847,20.0497,left
10.8020,0.0201,run,-33.0000,33.0000,-0.1406,-0.0000,0.0191,0.1215,365.6552,1200.0000,740.3570,928.3325,1.0000,709,922,1,2,,1847,1847,20.1270,left
10.8222,0.0202,run,-33.0000,33.0000,-0.1406,-0.0000,0.0136,0.1270,360.4551,1200.0000,741.3169,937.7730,1.0000,709,922,1,2,,1847,1847,20.1735,left
10.8503,0.0281,run,-32.0000,32.0000,-0.1363,-0.0000,0.0207,0.1156,356.1285,1200.0000,754.4703,933.2726,1.0000,735,934,1,2,,1847,1847,28.0831,left
10.8704,0.0201,run,-32.0000,32.0000,-0.1363,-0.0000,0.0148,0.1215,351.4274,1200.0000,754.5679,942.5774,1.0000,735,934,1,2,,1847,1847,20.1246,left
10.8904,0.0201,run,-31.0000,31.0000,-0.1321,-0.0000,0.0240,0.1081,349.2728,1200.0000,767.1221,934.3323,1.0000,735,934,1,2,,1847,1847,20.0543,left
10.9106,0.0202,run,-31.0000,31.0000,-0.1321,-0.0000,0.0171,0.1150,345.0459,1200.0000,766.0203,943.8879,1.0000,735,934,1,2,,1847,1847,20.1637,left
10.9308,0.0201,run,-30.0000,30.0000,-0.1278,-0.0000,0.0256,0.1022,343.0594,1200.0000,777.8730,936.0082,1.0000,735,934,1,2,,1847,1847,20.1430,left
10.9508,0.0200,run,-30.0000,30.0000,-0.1278,-0.0000,0.0183,0.1095,338.8601,1200.0000,776.4122,945.8675,1.0000,735,934,1,2,,1847,1847,20.0361,left
10.9708,0.0201,run,-29.0000,29.0000,-0.1235,-0.0000,0.0264,0.0971,336.7687,1200.0000,788.1224,938.3402,1.0000,735,934,1,2,,1847,1847,20.0944,left
10.9910,0.0201,run,-29.0000,29.0000,-0.1235,-0.0000,0.0189,0.1047,332.3676,1200.0000,786.6558,948.6090,1.0000,735,934,1,2,,1847,1847,20.1215,left
11.0112,0.0202,run,-28.0000,28.0000,-0.1193,-0.0000,0.0268,0.0924,330.0450,1200.0000,798.4460,941.4640,1.0000,735,934,1,2,,1847,1847,20.1633,left
11.0313,0.0201,run,-28.0000,28.0000,-0.1193,-0.0000,0.0191,0.1001,325.4145,1200.0000,797.1219,952.0491,1.0000,735,934,1,2,,1847,1847,20.1186,left
11.0595,0.0282,run,-27.0000,27.0000,-0.1150,-0.0000,0.0243,0.0908,320.7924,1200.0000,809.0120,949.4033,1.0000,796,951,1,2,,1847,1847,28.1512,left
11.0795,0.0201,run,-27.0000,27.0000,-0.1150,-0.0000,0.0173,0.0977,315.5863,1200.0000,808.8421,959.9854,1.0000,796,951,1,2,,1847,1847,20.0664,left
11.0995,0.0200,run,-27.0000,27.0000,-0.1150,-0.0000,0.0124,0.1027,309.4372,1200.0000,811.1598,969.9657,1.0000,796,951,1,2,,1847,1847,20.0294,left
11.1196,0.0201,run,-26.0000,26.0000,-0.1108,-0.0000,0.0222,0.0885,306.2508,1200.0000,825.2739,962.2245,1.0000,796,951,1,2,,1847,1847,20.0883,left
11.1399,0.0202,run,-26.0000,26.0000,-0.1108,-0.0000,0.0158,0.0949,301.3041,1200.0000,825.2735,972.1184,1.0000,796,951,1,2,,1847,1847,20.1930,left
11.1600,0.0201,run,-25.0000,25.0000,-0.1065,-0.0000,0.0247,0.0818,298.8342,1200.0000,837.8902,964.4415,1.0000,796,951,1,2,,1847,1847,20.1296,left
11.1799,0.0200,run,-25.0000,25.0000,-0.1065,-0.0000,0.0176,0.0889,294.3189,1200.0000,836.9485,974.4137,1.0000,796,951,1,2,,1847,1847,19.9970,left
11.2000,0.0201,run,-25.0000,25.0000,-0.1065,-0.0000,0.0126,0.0939,288.7036,1200.0000,838.6556,983.9371,1.0000,796,951,1,2,,1847,1847,20.0699,left
11.2203,0.0203,run,-24.0000,24.0000,-0.1022,-0.0000,0.0223,0.0799,285.9261,1200.0000,852.2707,975.8771,1.0000,796,951,1,2,,1847,1847,20.2539,left
11.2403,0.0201,run,-24.0000,24.0000,-0.1022,-0.0000,0.0159,0.0863,281.3738,1200.0000,851.8739,985.3784,1.0000,796,951,1,2,,1847,1847,20.0696,left
11.2650,0.0246,run,-24.0000,24.0000,-0.1022,-0.0000,0.0107,0.0916,274.5973,1200.0000,854.5826,996.2229,1.0000,857,982,1,2,,1847,1847,24.6191,left
11.2850,0.0200,run,-24.0000,24.0000,-0.1022,-0.0000,0.0076,0.0946,268.8350,1200.0000,857.9843,1004.3457,1.0000,857,982,1,2,,1847,1847,20.0002,left
11.3052,0.0201,run,-23.0000,23.0000,-0.0980,-0.0000,0.0189,0.0791,266.4375,1200.0000,872.3572,994.7679,1.0000,857,982,1,2,,1847,1847,20.0988,left
11.3251,0.0201,run,-23.0000,23.0000,-0.0980,-0.0000,0.0134,0.0845,262.5264,1200.0000,872.0865,1002.8608,1.0000,857,982,1,2,,1847,1847,20.1053,left
11.3454,0.0202,run,-22.0000,22.0000,-0.0937,-0.0000,0.0230,0.0707,261.1532,1200.0000,884.1244,993.5693,1.0000,857,982,1,2,,1847,1847,20.1811,left
11.3656,0.0202,run,-22.0000,22.0000,-0.0937,-0.0000,0.0164,0.0773,257.7049,1200.0000,882.4658,1002.1244,1.0000,857,982,1,2,,1847,1847,20.1652,left
11.3855,0.0200,run,-22.0000,22.0000,-0.0937,-0.0000,0.0117,0.0820,253.1721,1200.0000,883.3798,1010.2761,1.0000,857,982,1,2,,1847,1847,20.0080,left
11.4058,0.0202,run,-22.0000,22.0000,-0.0937,-0.0000,0.0083,0.0854,248.0914,1200.0000,885.8569,1017.9603,1.0000,857,982,1,2,,1847,1847,20.2134,left
11.4285,0.0228,run,-21.0000,21.0000,-0.0895,-0.0000,0.0186,0.0708,245.7809,1200.0000,899.4375,1009.0007,1.0000,857,982,1,2,,1847,1847,22.7773,left
11.4467,0.0182,run,-21.0000,21.0000,-0.0895,-0.0000,0.0137,0.0758,242.6133,1200.0000,898.7605,1016.0128,1.0000,857,982,1,2,,1847,1847,18.1851,left
11.4711,0.0244,run,-20.0000,20.0000,-0.0852,-0.0000,0.0218,0.0634,240.8526,1200.0000,910.1154,1008.1794,1.0000,904,1017,1,2,,1847,1847,24.4303,left
11.4913,0.0202,run,-20.0000,20.0000,-0.0852,-0.0000,0.0155,0.0697,237.4448,1200.0000,908.6710,1016.4393,1.0000,904,1017,1,2,,1847,1847,20.1880,left
11.5115,0.0201,run,-20.0000,20.0000,-0.0852,-0.0000,0.0111,0.0741,233.0044,1200.0000,909.6634,1024.3279,1.0000,904,1017,1,2,,1847,1847,20.1185,left
11.5315,0.0200,run,-19.0000,19.0000,-0.0809,-0.0000,0.0213,0.0596,231.4376,1200.0000,922.4544,1014.6703,1.0000,904,1017,1,2,,1847,1847,20.0394,left
11.5515,0.0200,run,-19.0000,19.0000,-0.0809,-0.0000,0.0152,0.0657,228.0124,1200.0000,921.1650,1022.8102,1.0000,904,1017,1,2,,1847,1847,20.0048,left
11.5716,0.0202,run,-19.0000,19.0000,-0.0809,-0.0000,0.0109,0.0701,223.5507,1200.0000,922.2410,1030.6575,1.0000,904,1017,1,2,,1847,1847,20.1567,left
11.5917,0.0200,run,-18.0000,18.0000,-0.0767,-0.0000,0.0212,0.0555,221.9935,1200.0000,935.0696,1020.9434,1.0000,904,1017,1,2,,1847,1847,20.0475,left
11.6118,0.0202,run,-18.0000,18.0000,-0.0767,-0.0000,0.0151,0.0616,218.5586,1200.0000,933.7995,1029.0832,1.0000,904,1017,1,2,,1847,1847,20.1590,left
11.6348,0.0230,run,-18.0000,18.0000,-0.0767,-0.0000,0.0103,0.0663,213.4437,1200.0000,935.2394,1037.8732,1.0000,904,1017,1,2,,1847,1847,22.9849,left
11.6531,0.0182,run,-17.0000,17.0000,-0.0724,-0.0000,0.0213,0.0511,212.2115,1200.0000,948.2859,1027.2910,1.0000,904,1017,1,2,,1847,1847,18.2346,left
11.6804,0.0273,run,-17.0000,17.0000,-0.0724,-0.0000,0.0138,0.0586,207.3628,1200.0000,947.3018,1037.9725,1.0000,944,1027,1,2,,1847,1847,27.3041,left
11.7004,0.0201,run,-16.0000,16.0000,-0.0682,-0.0000,0.0233,0.0449,206.2627,1200.0000,959.0115,1028.4631,1.0000,944,1027,1,2,,1847,1847,20.0807,left
11.7206,0.0202,run,-16.0000,16.0000,-0.0682,-0.0000,0.0166,0.0516,203.0176,1200.0000,957.0876,1036.8773,1.0000,944,1027,1,2,,1847,1847,20.1501,left
11.7404,0.0199,run,-15.0000,15.0000,-0.0639,-0.0000,0.0253,0.0386,201.9565,1200.0000,968.1885,1027.8986,1.0000,944,1027,1,2,,1847,1847,19.9194,left
11.7606,0.0202,run,-15.0000,15.0000,-0.0639,-0.0000,0.0180,0.0459,198.5347,1200.0000,965.9873,1036.9433,1.0000,944,1027,1,2,,1847,1847,20.1564,left
11.7809,0.0202,run,-14.0000,14.0000,-0.0596,-0.0000,0.0262,0.0334,197.1356,1200.0000,977.0317,1028.6971,1.0000,944,1027,1,2,,1847,1847,20.1776,left
11.8010,0.0201,run,-14.0000,14.0000,-0.0596,-0.0000,0.0187,0.0409,193.3621,1200.0000,974.9885,1038.2873,1.0000,944,1027,1,2,,1847,1847,20.0828,left
11.8212,0.0201,run,-14.0000,14.0000,-0.0596,-0.0000,0.0133,0.0463,188.2700,1200.0000,975.9211,1047.5389,1.0000,944,1027,1,2,,1847,1847,20.1486,left
11.8412,0.0201,run,-13.0000,13.0000,-0.0554,-0.0000,0.0229,0.0324,185.9272,1200.0000,988.9816,1039.1640,1.0000,944,1027,1,2,,1847,1847,20.0594,left
