# profile=agv-01 K_RATIO=11.3 KD=0.94 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch
8.8471,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0864,straight
8.8672,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0590,straight
8.8873,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1052,straight
8.9073,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0498,straight
8.9276,0.0203,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2959,straight
8.9476,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.9703,straight
8.9677,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0921,straight
8.9878,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0871,straight
9.0077,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0167,straight
9.0304,0.0226,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.5651,straight
9.0504,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0114,straight
9.0705,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0936,straight
9.0905,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0660,straight
9.1109,0.0204,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.3749,straight
9.1310,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0706,straight
9.1512,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1375,straight
9.1713,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1415,straight
9.1915,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1727,straight
9.2116,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1723,straight
9.2349,0.0232,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,23.1732,straight
9.2549,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0497,straight
9.2749,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0413,straight
9.2949,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0381,straight
9.3150,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0702,straight
9.3352,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1532,straight
9.3552,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0463,straight
9.3754,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1254,straight
9.3954,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1238,straight
9.4156,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1381,straight
9.4384,0.0228,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.7787,straight
9.4584,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0719,straight
9.4785,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0813,straight
9.4987,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1705,straight
9.5187,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0432,straight
9.5389,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1717,straight
9.5589,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0124,straight
9.5790,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1264,straight
9.5990,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0257,straight
9.6193,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2300,straight
9.6416,0.0223,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.2714,straight
9.6616,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0211,straight
9.6817,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1241,straight
9.7018,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0950,straight
9.7219,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0946,straight
9.7420,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0859,straight
9.7620,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0520,straight
9.7821,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1293,straight
9.8034,0.0213,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,21.3420,straight
9.8235,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.9683,straight
9.8459,0.0224,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.4005,straight
9.8658,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0011,straight
9.8860,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1007,straight
9.9059,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0281,straight
9.9262,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2468,straight
9.9464,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0889,straight
9.9664,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0538,straight
9.9865,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1068,straight
10.0066,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1136,straight
10.0268,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1389,straight
10.0491,0.0224,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.3627,straight
10.0691,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0235,straight
10.0892,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0867,straight
10.1095,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2203,straight
10.1301,0.0206,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.5957,straight
10.1501,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.9815,straight
10.1701,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.9916,straight
10.1901,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0808,straight
10.2103,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2084,straight
10.2304,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0882,straight
10.2536,0.0232,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,23.1553,straight
10.2738,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0019,straight
10.2937,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1983,straight
10.3140,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1950,straight
10.3340,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0101,straight
10.3541,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0924,straight
10.3742,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1567,straight
10.3944,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1462,straight
10.4144,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0808,straight
10.4346,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1111,straight
10.4573,0.0228,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.7623,straight
10.4776,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2132,straight
10.4976,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0659,straight
10.5176,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0416,straight
10.5378,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1845,straight
10.5579,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0365,straight
10.5779,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1135,straight
10.5982,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2040,straight
10.6182,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0628,straight
10.6383,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0928,straight
10.6606,0.0222,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.2454,straight
10.6807,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1081,straight
10.7008,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0974,straight
10.7208,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0267,straight
10.7409,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1473,straight
10.7611,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1534,straight
10.7812,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0962,straight
10.8011,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.9746,straight
10.8212,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1046,straight
10.8415,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2041,straight
10.8637,0.0223,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.2783,straight
10.8838,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0904,straight
10.9039,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0634,straight
10.9242,0.0203,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2714,straight
10.9441,0.0199,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.9240,straight
10.9642,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0917,straight
10.9843,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1220,straight
11.0045,0.0202,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.2462,straight
11.0246,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0407,straight
11.0447,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0625,straight
11.0675,0.0229,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,22.9090,straight
11.0876,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0587,straight
11.1076,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0539,straight
11.1285,0.0207,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.7032,straight
11.1482,0.0198,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.7792,straight
11.1681,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,19.9527,straight
11.1883,0.0201,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.1444,straight
11.2083,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0407,straight
11.2283,0.0200,run,2.0000,-2.0000,0.0085,0.0000,0.0000,-0.0085,18.0000,1200.0000,1188.5902,1175.4098,1.0000,0,0,1,1,,4720,4720,20.0381,straight
11.2487,0.0203,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.3069,straight
11.2772,0.0285,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,28.5296,straight
11.2973,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0980,straight
11.3173,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0470,straight
11.3375,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.1209,straight
11.3575,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0474,straight
11.3779,0.0202,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.1798,straight
11.3976,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0191,straight
11.4177,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.1105,straight
11.4380,0.0202,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.1993,straight
11.4580,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0182,straight
11.4806,0.0225,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,22.5437,straight
11.5008,0.0202,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.2478,straight
11.5209,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0577,straight
11.5410,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.1032,straight
11.5609,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0091,straight
11.5810,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0975,straight
11.6011,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0742,straight
11.6214,0.0203,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.2602,straight
11.6415,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0499,straight
11.6614,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0077,straight
11.6836,0.0221,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,22.1258,straight
11.7037,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0816,straight
11.7238,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.1405,straight
11.7438,0.0200,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,19.9956,straight
11.7639,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.0838,straight
11.7840,0.0201,stopping,2.0000,-2.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0,0,1,1,,4720,4720,20.1289,straight
