# profile=agv-01 K_RATIO=11.3 KD=0.94 SLOW_K_RATIO=25.0 SLOW_KD=5.0 KI=0.0 TAU_D=0.05 AUTO_RPM=1200.0 AUTO_SLOW_RPM=800.0 zeta=0.294 6083h=2000 6084h=3000 sw_ramp=1000.0 DRY_RUN=False
t,dt,state,e_mm,e_used,p,i,d,omega_cmd,speed_red,v_base,n_l,n_r,sat_scale,rpm_l,rpm_r,has_track,n_tracks,guard,sw_l,sw_r,loop_ms,branch,slow,k_used
1.8285,0.0201,run,-1.0000,1.0000,-0.0052,-0.0000,0.0199,-0.0147,13.2111,722.9199,721.0793,698.3381,1.0000,697,688,1,1,,1847,1847,20.0865,left,1,23.3348
1.8485,0.0201,run,-1.0000,1.0000,-0.0053,-0.0000,0.0143,-0.0090,12.7249,731.5407,725.7697,711.8618,1.0000,697,688,1,1,,1847,1847,20.0760,left,1,23.4144
1.8686,0.0201,run,-1.0000,1.0000,-0.0054,-0.0000,0.0103,-0.0049,12.1475,741.7790,733.3905,725.8726,1.0000,697,688,1,1,,1847,1847,20.0849,left,1,23.4902
1.8887,0.0201,run,-1.0000,1.0000,-0.0055,-0.0000,0.0074,-0.0019,11.5420,753.6295,743.5279,740.6472,1.0000,697,688,1,1,,1847,1847,20.0828,left,1,23.5624
1.9088,0.0201,run,-1.0000,1.0000,-0.0056,-0.0000,0.0053,0.0003,10.9480,767.1073,755.9063,756.4121,1.0000,697,688,1,1,,1847,1847,20.1015,left,1,23.6312
1.9288,0.0201,run,-1.0000,1.0000,-0.0057,-0.0000,0.0038,0.0019,10.3919,782.1734,770.2842,773.2787,1.0000,697,688,1,1,,1847,1847,20.0678,left,1,23.6966
1.9610,0.0321,run,-1.0000,1.0000,-0.0058,-0.0000,0.0023,0.0035,9.6237,800.0000,787.6443,793.1083,1.0000,769,774,1,1,,823,1847,32.0535,left,1,23.7933
1.9810,0.0200,run,-1.0000,1.0000,-0.0060,-0.0000,0.0017,0.0043,9.1817,800.0000,787.4646,794.1721,1.0000,769,774,1,1,,823,1847,20.0349,left,1,23.8508
2.0010,0.0201,run,-1.0000,1.0000,-0.0060,-0.0000,0.0012,0.0048,8.7804,800.0000,787.4910,794.9483,1.0000,769,774,1,1,,823,1847,20.0704,left,1,23.9057
2.0212,0.0201,run,-1.0000,1.0000,-0.0060,-0.0000,0.0008,0.0052,8.4202,800.0000,787.5796,795.5800,1.0000,769,774,1,1,,823,1847,20.1165,left,1,23.9581
2.0413,0.0201,run,-1.0000,1.0000,-0.0060,-0.0000,0.0006,0.0054,8.1007,800.0000,787.7024,796.0962,1.0000,769,774,1,1,,823,1847,20.1061,left,1,24.0080
2.0612,0.0201,run,-1.0000,1.0000,-0.0060,-0.0000,0.0004,0.0056,7.8196,800.0000,787.8406,796.5202,1.0000,769,774,1,1,,823,1847,20.0615,left,1,24.0554
2.0815,0.0202,run,-1.0000,1.0000,-0.0061,-0.0000,0.0003,0.0057,7.5718,800.0000,787.9835,796.8729,1.0000,769,774,1,1,,823,1847,20.1796,left,1,24.1007
2.1020,0.0202,run,-1.0000,1.0000,-0.0061,-0.0000,0.0002,0.0058,7.3556,800.0000,788.1226,797.1663,1.0000,769,774,1,1,,823,1847,20.1922,left,1,24.1439
2.1217,0.0200,run,-1.0000,1.0000,-0.0061,-0.0000,0.0002,0.0059,7.1689,800.0000,788.2525,797.4096,1.0000,769,774,1,1,,823,1847,20.0156,left,1,24.1847
2.1419,0.0201,run,-1.0000,1.0000,-0.0061,-0.0000,0.0001,0.0060,7.0061,800.0000,788.3727,797.6151,1.0000,769,774,1,1,,823,1847,20.1376,left,1,24.2238
2.1732,0.0313,run,-1.0000,1.0000,-0.0061,-0.0000,0.0001,0.0060,6.8024,800.0000,788.5317,797.8634,1.0000,787,796,1,1,,1847,1847,31.3156,left,1,24.2802
